id,Gender,Country,Age,Income,Marital-Status,workclass,credit-score,Learning,Tenure,Balance,Products,Education,Occupation,Target
2525,Female,Australia,48.0,110000.0,Never-married,Private,216582.0,4.0,4.0,108788.0,3.0,HS-Grad,Prof-specialty,0
2526,Female,Australia,53.0,150000.0,Never-married,Without-pay,11589.0,3.0,3.0,129190.0,2.0,Some-college,Prof-specialty,0
2527,Female,France,30.0,230000.0,Separated,Without-pay,2380.0,3.0,2.0,100000.0,1.0,Bachelors,Exec-managerial,0
2528,Male,Australia,50.0,30000.0,Divorced,Private,11479.0,6.0,4.0,102000.0,3.0,HS-Grad,Prof-specialty,1
2529,Female,Australia,48.0,130000.0,Never-married,Daily-wages,0.0,2.0,2.0,101240.0,1.0,Bachelors,Craft-repair,0
2530,Female,Canada,31.0,300000.0,Never-married,Private,149893.0,4.0,4.0,107000.0,3.0,HS-Grad,Prof-specialty,0
2531,Female,Canada,41.0,310000.0,Never-married,Self-emp-inc,3640.0,3.0,3.0,100000.0,2.0,Some-college,Prof-specialty,0
2532,Female,Australia,39.0,280000.0,Separated,Private,123997.0,4.0,4.0,105600.0,3.0,HS-Grad,Prof-specialty,0
2533,Male,Australia,40.0,50000.0,Never-married,Private,30211.0,4.0,4.0,121190.0,3.0,HS-Grad,Prof-specialty,0
2534,Male,Australia,27.0,50000.0,Separated,State-gov,41322.0,5.0,6.0,100000.0,5.0,HS-Grad,Prof-specialty,0
2535,Female,Canada,37.0,200000.0,Never-married,Private,97821.0,3.0,4.0,104220.0,3.0,HS-Grad,Prof-specialty,0
2536,Female,Australia,35.0,360000.0,Never-married,Daily-wages,0.0,5.0,2.0,100000.0,2.0,Some-college,Exec-managerial,0
2537,Female,Canada,35.0,300000.0,Never-married,Daily-wages,0.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
2538,Female,Australia,34.0,80000.0,Never-married,Self-emp-inc,63619.0,6.0,6.0,102500.0,5.0,Masters,Prof-specialty,1
2539,Female,Australia,52.0,80000.0,Separated,Private,88819.0,,4.0,102990.0,3.0,HS-Grad,Prof-specialty,0
2540,Male,Canada,47.0,420000.0,Never-married,Without-pay,10517.0,3.0,3.0,115585.0,,Some-college,Exec-managerial,0
2541,Male,France,39.0,260000.0,Never-married,Private,3518.0,4.0,3.0,100000.0,2.0,Some-college,Adm-clerical,0
2542,Male,France,40.0,300000.0,Never-married,Private,39883.0,4.0,4.0,103000.0,,HS-Grad,Prof-specialty,0
2543,Female,Australia,28.0,100000.0,Separated,Private,101557.0,,4.0,105000.0,3.0,HS-Grad,Prof-specialty,0
2544,Male,Canada,25.0,10000.0,Separated,Private,6005.0,4.0,6.0,103000.0,6.0,Masters,Prof-specialty,0
2545,Female,Australia,53.0,20000.0,Separated,Private,8847.0,4.0,4.0,101500.0,3.0,HS-Grad,Prof-specialty,0
2546,Male,Australia,30.0,220000.0,Never-married,Private,15746.0,4.0,4.0,116780.0,3.0,HS-Grad,Adm-clerical,0
2547,Female,France,67.0,30000.0,Never-married,Self-emp-inc,30734.0,5.0,4.0,100000.0,3.0,HS-Grad,Prof-specialty,0
2548,Female,Canada,32.0,120000.0,Separated,Private,81878.0,4.0,4.0,103014.0,3.0,HS-Grad,Prof-specialty,0
2549,Male,France,50.0,240000.0,Never-married,Private,140233.0,4.0,4.0,104754.0,3.0,HS-Grad,Prof-specialty,0
2550,Female,Australia,38.0,130000.0,Never-married,Without-pay,5636.0,3.0,3.0,108510.0,3.0,HS-Grad,Prof-specialty,0
2551,Female,Australia,31.0,380000.0,Separated,Private,200932.0,4.0,4.0,110000.0,,HS-Grad,Prof-specialty,0
2552,Male,Australia,40.0,70000.0,Separated,Self-emp-inc,79237.0,5.0,4.0,100000.0,3.0,HS-Grad,Prof-specialty,0
2553,Female,Canada,29.0,120000.0,Separated,Without-pay,328.0,3.0,3.0,100417.0,2.0,Some-college,Exec-managerial,0
2554,Male,France,41.0,230000.0,Separated,Private,9552.0,4.0,4.0,102000.0,3.0,HS-Grad,Prof-specialty,1
2555,Female,France,41.0,360000.0,Never-married,Without-pay,390.0,3.0,3.0,100390.0,2.0,Some-college,Exec-managerial,0
2556,Male,Australia,27.0,40000.0,Separated,Private,26663.0,4.0,6.0,105700.0,3.0,HS-Grad,Prof-specialty,1
2557,Male,Australia,49.0,360000.0,Never-married,Daily-wages,0.0,5.0,3.0,100000.0,2.0,Bachelors,Craft-repair,1
2558,Female,Australia,23.0,100000.0,Never-married,Private,6584.0,4.0,4.0,102500.0,3.0,HS-Grad,Prof-specialty,0
2559,Female,Australia,28.0,230000.0,Never-married,Without-pay,1736.0,3.0,4.0,168000.0,3.0,HS-Grad,Prof-specialty,0
2560,Male,Australia,34.0,80000.0,Separated,Private,73414.0,4.0,4.0,103558.0,3.0,HS-Grad,Prof-specialty,0
2561,Female,France,50.0,240000.0,Never-married,Private,234205.0,4.0,4.0,110116.0,3.0,HS-Grad,Prof-specialty,1
2562,Female,Australia,25.0,230000.0,Separated,Private,95311.0,4.0,4.0,104500.0,3.0,HS-Grad,Adm-clerical,0
2563,Male,Canada,39.0,200000.0,Separated,Daily-wages,0.0,5.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
2564,Male,France,24.0,20000.0,Separated,Private,11179.0,6.0,4.0,101504.0,,HS-Grad,Prof-specialty,1
2565,Female,Australia,23.0,10000.0,Separated,Self-emp-inc,5699.0,5.0,7.0,102000.0,6.0,Masters,Prof-specialty,1
2566,Male,Australia,35.0,10000.0,Never-married,Private,9159.0,4.0,4.0,101160.0,3.0,HS-Grad,Prof-specialty,0
2567,Male,Canada,32.0,270000.0,Separated,Daily-wages,0.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
2568,Male,Australia,28.0,130000.0,Separated,Private,119513.0,4.0,4.0,106000.0,,HS-Grad,Prof-specialty,0
2569,Female,Australia,27.0,140000.0,Separated,Private,136308.0,6.0,4.0,105150.0,3.0,HS-Grad,Prof-specialty,1
2570,Male,Australia,36.0,20000.0,Separated,Self-emp-inc,10360.0,6.0,6.0,103467.0,3.0,HS-Grad,Prof-specialty,0
2571,Female,Canada,28.0,110000.0,Never-married,Private,109474.0,4.0,4.0,111602.0,3.0,HS-Grad,Adm-clerical,0
2572,Female,Canada,55.0,360000.0,Never-married,Without-pay,2334.0,3.0,3.0,137570.0,2.0,Some-college,Exec-managerial,0
2573,Female,France,30.0,430000.0,Separated,Private,200364.0,4.0,4.0,106215.0,3.0,HS-Grad,Prof-specialty,0
2574,Female,France,39.0,110000.0,Never-married,Private,107441.0,4.0,4.0,104023.0,3.0,HS-Grad,Prof-specialty,0
2575,Male,Australia,34.0,200000.0,Never-married,Daily-wages,0.0,,3.0,100000.0,2.0,Bachelors,Craft-repair,0
2576,Male,Australia,50.0,10000.0,Never-married,Private,3664.0,4.0,4.0,101300.0,3.0,HS-Grad,Exec-managerial,0
2577,Female,Australia,22.0,80000.0,Separated,Private,76737.0,4.0,4.0,103500.0,3.0,HS-Grad,Prof-specialty,0
2578,Female,Australia,33.0,200000.0,Separated,Private,64932.0,4.0,4.0,102365.0,,HS-Grad,Prof-specialty,0
2579,Female,France,49.0,90000.0,Never-married,Private,104494.0,4.0,4.0,103592.0,3.0,HS-Grad,Prof-specialty,0
2580,Female,Canada,34.0,210000.0,Never-married,Private,200239.0,,4.0,109510.0,3.0,HS-Grad,Prof-specialty,0
2581,Male,France,36.0,50000.0,Separated,Private,52855.0,4.0,4.0,102206.0,3.0,HS-Grad,Prof-specialty,0
2582,Female,France,50.0,50000.0,Never-married,Private,35415.0,4.0,6.0,106960.0,3.0,HS-Grad,Prof-specialty,0
2583,Female,Canada,24.0,20000.0,Separated,Without-pay,390.0,3.0,3.0,101097.0,5.0,Masters,Adm-clerical,1
2584,Female,France,39.0,30000.0,Never-married,Private,14517.0,4.0,4.0,102500.0,3.0,Some-college,Prof-specialty,1
2585,Male,Canada,51.0,290000.0,Never-married,Private,225478.0,4.0,4.0,110026.0,3.0,HS-Grad,Prof-specialty,0
2586,Male,Canada,34.0,100000.0,Separated,Self-emp-inc,772.0,3.0,6.0,100000.0,2.0,Some-college,Craft-repair,0
2587,Male,Australia,30.0,80000.0,Separated,Private,69392.0,4.0,4.0,103046.0,3.0,HS-Grad,Prof-specialty,0
2588,Male,Australia,30.0,210000.0,Never-married,Without-pay,820.0,3.0,3.0,100820.0,2.0,Some-college,Exec-managerial,0
2589,Female,Australia,40.0,100000.0,Never-married,Daily-wages,0.0,5.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
2590,Female,France,26.0,70000.0,Never-married,Private,71147.0,4.0,4.0,103800.0,3.0,HS-Grad,Prof-specialty,0
2591,Female,Canada,44.0,170000.0,Never-married,Daily-wages,0.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
2592,Female,Canada,25.0,80000.0,Separated,Private,45392.0,,4.0,105000.0,3.0,HS-Grad,Prof-specialty,0
2593,Female,Canada,33.0,500000.0,Separated,Without-pay,249.0,3.0,3.0,102655.0,2.0,Some-college,Craft-repair,0
2594,Male,Australia,29.0,80000.0,Separated,Private,41815.0,4.0,4.0,102100.0,3.0,HS-Grad,Prof-specialty,0
2595,Female,Canada,28.0,140000.0,Separated,Private,138036.0,4.0,4.0,106600.0,3.0,HS-Grad,Prof-specialty,1
2596,Female,Australia,33.0,310000.0,Never-married,Private,73095.0,4.0,4.0,102573.0,3.0,HS-Grad,Prof-specialty,0
2597,Female,Canada,35.0,160000.0,Separated,Private,11988.0,4.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
2598,Female,Australia,49.0,160000.0,Never-married,Private,76445.0,4.0,4.0,104000.0,3.0,HS-Grad,Prof-specialty,0
2599,Female,France,32.0,180000.0,Separated,Private,183512.0,4.0,4.0,107700.0,3.0,HS-Grad,Prof-specialty,0
2600,Male,Canada,34.0,310000.0,Never-married,Without-pay,493.0,3.0,2.0,100000.0,2.0,Some-college,Prof-specialty,1
2601,Female,Australia,27.0,30000.0,Never-married,Private,29083.0,4.0,4.0,101500.0,3.0,HS-Grad,Prof-specialty,0
2602,Female,Canada,26.0,100000.0,Separated,Without-pay,123.0,3.0,3.0,100123.0,,Some-college,Exec-managerial,1
2603,Male,Australia,30.0,220000.0,Separated,Daily-wages,18301.0,2.0,2.0,102026.0,1.0,Bachelors,Craft-repair,0
2604,Male,Australia,47.0,50000.0,Never-married,Without-pay,390.0,3.0,3.0,100390.0,5.0,HS-Grad,Exec-managerial,0
2605,Male,Canada,26.0,30000.0,Separated,Self-emp-inc,24599.0,5.0,6.0,101700.0,3.0,HS-Grad,Prof-specialty,0
2606,Male,Canada,38.0,200000.0,Separated,Daily-wages,3388.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,1
2607,Female,Australia,36.0,200000.0,Separated,Self-emp-inc,73459.0,,6.0,104500.0,5.0,Masters,Adm-clerical,0
2608,Female,Canada,30.0,200000.0,Never-married,Private,18660.0,4.0,4.0,127010.0,5.0,HS-Grad,Prof-specialty,0
2609,Female,Australia,41.0,160000.0,Never-married,Without-pay,8091.0,3.0,3.0,105344.0,2.0,Some-college,Exec-managerial,0
2610,Female,France,50.0,200000.0,Separated,Without-pay,3943.0,3.0,3.0,101443.0,2.0,Some-college,Exec-managerial,0
2611,Female,Australia,26.0,260000.0,Separated,Private,258364.0,4.0,6.0,145446.0,5.0,HS-Grad,Prof-specialty,0
2612,Female,Australia,44.0,150000.0,Never-married,Daily-wages,292.0,2.0,2.0,108144.0,1.0,Bachelors,Craft-repair,0
2613,Female,France,38.0,220000.0,Never-married,Private,120622.0,4.0,4.0,104803.0,3.0,HS-Grad,Prof-specialty,0
2614,Female,Canada,38.0,220000.0,Never-married,Self-emp-inc,171784.0,5.0,6.0,110000.0,3.0,HS-Grad,Prof-specialty,0
2615,Female,Australia,50.0,80000.0,Never-married,Without-pay,2587.0,,3.0,102587.0,,HS-Grad,Prof-specialty,0
2616,Female,France,58.0,20000.0,Never-married,Self-emp-inc,8287.0,6.0,6.0,103000.0,,HS-Grad,Prof-specialty,1
2617,Male,Canada,30.0,210000.0,Separated,Without-pay,0.0,5.0,6.0,100855.0,3.0,HS-Grad,Exec-managerial,0
2618,Female,Canada,25.0,100000.0,Separated,Without-pay,0.0,5.0,3.0,100460.0,,Some-college,Exec-managerial,0
2619,Male,Canada,26.0,280000.0,Separated,Private,245969.0,4.0,4.0,110600.0,3.0,Masters,Adm-clerical,0
2620,Female,Australia,30.0,50000.0,Separated,Private,37522.0,4.0,4.0,102000.0,3.0,HS-Grad,Prof-specialty,0
2621,Female,Australia,48.0,100000.0,Never-married,Self-emp-inc,44050.0,6.0,6.0,101800.0,,HS-Grad,Prof-specialty,0
2622,Male,Australia,32.0,320000.0,Separated,Self-emp-inc,114180.0,5.0,6.0,105012.0,5.0,Masters,Adm-clerical,0
2623,Male,Australia,45.0,320000.0,Never-married,Without-pay,1471.0,,3.0,105318.0,2.0,Some-college,Exec-managerial,0
2624,Female,Canada,25.0,20000.0,Separated,Daily-wages,0.0,2.0,2.0,100000.0,2.0,Some-college,Exec-managerial,0
2625,Male,Canada,46.0,240000.0,Never-married,Daily-wages,0.0,,2.0,100000.0,1.0,Bachelors,Craft-repair,0
2626,Female,Australia,57.0,340000.0,Never-married,Without-pay,16729.0,3.0,3.0,108942.0,2.0,Some-college,Exec-managerial,0
2627,Female,Australia,25.0,60000.0,Never-married,Private,33598.0,6.0,4.0,102000.0,5.0,HS-Grad,Prof-specialty,1
2628,Female,Canada,26.0,70000.0,Separated,Self-emp-inc,28106.0,5.0,6.0,103100.0,5.0,Masters,Adm-clerical,1
2629,Male,Australia,42.0,210000.0,Never-married,Without-pay,3096.0,,3.0,105260.0,2.0,Some-college,Exec-managerial,0
2630,Female,Australia,25.0,20000.0,Never-married,Daily-wages,0.0,5.0,2.0,100000.0,1.0,Bachelors,Craft-repair,1
2631,Female,France,45.0,50000.0,Divorced,Private,25649.0,4.0,4.0,101347.0,,HS-Grad,Prof-specialty,0
2632,Female,Australia,27.0,110000.0,Separated,Daily-wages,0.0,5.0,2.0,100000.0,1.0,Bachelors,Craft-repair,1
2633,Female,Canada,31.0,230000.0,Separated,Without-pay,903.0,3.0,3.0,101711.0,2.0,Some-college,Exec-managerial,1
2634,Male,France,39.0,20000.0,Separated,Private,7824.0,4.0,4.0,101307.0,3.0,Masters,Adm-clerical,0
2635,Male,France,44.0,20000.0,Separated,Self-emp-inc,780.0,3.0,3.0,100000.0,2.0,Some-college,Exec-managerial,0
2636,Female,Australia,23.0,50000.0,Separated,Without-pay,900.0,3.0,3.0,103147.0,,Some-college,Exec-managerial,0
2637,Female,France,32.0,140000.0,Never-married,Private,88966.0,4.0,4.0,103000.0,3.0,HS-Grad,Prof-specialty,0
2638,Male,Australia,31.0,460000.0,Never-married,Private,120430.0,4.0,4.0,106000.0,,Some-college,Craft-repair,0
2639,Male,Australia,35.0,50000.0,Separated,Private,48813.0,4.0,4.0,105000.0,3.0,HS-Grad,Prof-specialty,0
2640,Male,Canada,46.0,320000.0,Never-married,Local-gov,339202.0,6.0,7.0,105000.0,5.0,Masters,Adm-clerical,1
2641,Female,Australia,25.0,240000.0,Separated,Daily-wages,0.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,0
2642,Female,Australia,44.0,210000.0,Never-married,Private,36612.0,4.0,4.0,104534.0,3.0,HS-Grad,Prof-specialty,0
2643,Female,Canada,47.0,180000.0,Never-married,Without-pay,8059.0,3.0,3.0,111680.0,2.0,Some-college,Exec-managerial,0
2644,Female,Australia,23.0,40000.0,Never-married,Self-emp-inc,33895.0,6.0,6.0,100000.0,5.0,Masters,Adm-clerical,1
2645,Male,Canada,34.0,500000.0,Separated,Without-pay,154085.0,3.0,3.0,104373.0,5.0,HS-Grad,Exec-managerial,0
2646,Female,Australia,31.0,320000.0,Separated,Daily-wages,3615.0,,2.0,103707.0,1.0,Bachelors,Craft-repair,0
2647,Male,Canada,32.0,100000.0,Separated,Private,83845.0,4.0,4.0,104500.0,3.0,HS-Grad,Prof-specialty,0
2648,Female,Canada,38.0,180000.0,Never-married,Private,183939.0,6.0,4.0,108000.0,3.0,HS-Grad,Prof-specialty,1
2649,Female,Australia,29.0,200000.0,Never-married,Daily-wages,0.0,5.0,3.0,100000.0,2.0,Some-college,Exec-managerial,0
2650,Female,Canada,28.0,100000.0,Separated,Private,16601.0,4.0,4.0,101539.0,3.0,HS-Grad,Prof-specialty,0
2651,Male,Canada,35.0,160000.0,Separated,Without-pay,396.0,3.0,3.0,100396.0,2.0,Some-college,Exec-managerial,0
2652,Female,Canada,36.0,160000.0,Separated,Daily-wages,0.0,5.0,2.0,100000.0,1.0,Bachelors,Exec-managerial,1
2653,Female,Australia,27.0,120000.0,Separated,Daily-wages,0.0,5.0,3.0,100000.0,2.0,Bachelors,Craft-repair,1
2654,Female,Canada,33.0,360000.0,Separated,Daily-wages,0.0,2.0,2.0,100000.0,1.0,Bachelors,Craft-repair,1
2655,Female,France,23.0,80000.0,Separated,Private,71988.0,,6.0,106200.0,5.0,Masters,Adm-clerical,0
2656,Female,France,32.0,460000.0,Separated,Private,89747.0,4.0,4.0,105000.0,3.0,HS-Grad,Prof-specialty,0
2657,Female,Australia,36.0,160000.0,Never-married,Without-pay,2054.0,3.0,3.0,101950.0,2.0,Some-college,Exec-managerial,0
2658,Female,Canada,36.0,220000.0,Never-married,Without-pay,996.0,3.0,4.0,104102.0,2.0,Some-college,Exec-managerial,0
2659,Male,Australia,41.0,200000.0,Never-married,Self-emp-inc,11201.0,,6.0,100980.0,5.0,Masters,Exec-managerial,0
2660,Female,Australia,39.0,50000.0,Never-married,Self-emp-inc,23912.0,3.0,6.0,100000.0,5.0,HS-Grad,Prof-specialty,0
2661,Male,France,24.0,20000.0,Separated,Self-emp-inc,20464.0,5.0,4.0,100004.0,3.0,HS-Grad,Prof-specialty,0
2662,Female,France,44.0,380000.0,Never-married,Private,7234.0,,4.0,101500.0,3.0,Some-college,Exec-managerial,0
2663,Female,Canada,36.0,340000.0,Never-married,Private,183898.0,4.0,4.0,160075.0,3.0,HS-Grad,Prof-specialty,0
2664,Male,France,48.0,340000.0,Never-married,Private,4726.0,4.0,4.0,101379.0,3.0,HS-Grad,Prof-specialty,0
2665,Female,Canada,25.0,50000.0,Never-married,Private,30479.0,4.0,4.0,101528.0,3.0,HS-Grad,Prof-specialty,1
2666,Female,Australia,34.0,200000.0,Never-married,Without-pay,390.0,3.0,3.0,100390.0,2.0,Some-college,Exec-managerial,0
2667,Female,Australia,36.0,150000.0,Never-married,Private,113368.0,4.0,4.0,102354.0,,HS-Grad,Exec-managerial,0
2668,Female,Australia,45.0,20000.0,Never-married,Private,14296.0,4.0,4.0,101262.0,3.0,Masters,Prof-specialty,0
2669,Female,Australia,48.0,200000.0,Never-married,Private,1002.0,4.0,2.0,100000.0,,Some-college,Craft-repair,0
2670,Male,Canada,26.0,120000.0,Separated,Without-pay,884.0,3.0,2.0,100000.0,2.0,Some-college,Craft-repair,0
2671,Female,Canada,24.0,50000.0,Separated,Self-emp-inc,36166.0,5.0,6.0,101900.0,5.0,Masters,Adm-clerical,1
2672,Female,Australia,32.0,40000.0,Never-married,Private,24114.0,4.0,4.0,102000.0,5.0,Masters,Adm-clerical,0
2673,Male,France,37.0,360000.0,Never-married,Without-pay,1090.0,3.0,3.0,100303.0,1.0,Bachelors,Craft-repair,0
2674,Female,Australia,52.0,50000.0,Never-married,Without-pay,600.0,3.0,2.0,100972.0,1.0,Bachelors,Exec-managerial,0
2675,Female,Australia,23.0,100000.0,Separated,Self-emp-inc,90680.0,6.0,6.0,105000.0,5.0,Masters,Adm-clerical,0
2676,Male,Australia,40.0,150000.0,Never-married,Private,106396.0,4.0,4.0,107041.0,3.0,HS-Grad,Prof-specialty,0
2677,Female,Australia,23.0,70000.0,Separated,Private,39935.0,4.0,4.0,101683.0,3.0,HS-Grad,Prof-specialty,0
2678,Male,Canada,32.0,100000.0,Separated,Private,93036.0,4.0,4.0,103023.0,,HS-Grad,Prof-specialty,0
2679,Female,Australia,24.0,20000.0,Separated,Private,13168.0,4.0,4.0,101237.0,3.0,Masters,Prof-specialty,0
2680,Male,Australia,39.0,150000.0,Never-married,Self-emp-inc,117485.0,6.0,4.0,100000.0,3.0,HS-Grad,Adm-clerical,1
2681,Female,Canada,27.0,160000.0,Separated,Private,159460.0,4.0,4.0,110000.0,3.0,HS-Grad,Exec-managerial,0
2682,Male,France,61.0,230000.0,Never-married,Self-emp-inc,2500.0,6.0,2.0,100000.0,1.0,Bachelors,Craft-repair,1
2683,Male,Australia,33.0,50000.0,Separated,Self-emp-inc,40159.0,5.0,6.0,102100.0,,Masters,Adm-clerical,1
2684,Female,Australia,25.0,280000.0,Separated,Private,139019.0,4.0,4.0,104074.0,3.0,HS-Grad,Prof-specialty,0
2685,Male,France,55.0,360000.0,Never-married,Private,9210.0,4.0,3.0,106015.0,2.0,Some-college,Craft-repair,0
2686,Male,Canada,28.0,100000.0,Separated,Private,72970.0,4.0,4.0,130000.0,3.0,HS-Grad,Prof-specialty,0
2687,Female,Canada,29.0,150000.0,Separated,Private,145138.0,4.0,4.0,105200.0,3.0,HS-Grad,Prof-specialty,0
2688,Male,France,65.0,180000.0,Never-married,Without-pay,191309.0,4.0,4.0,275100.0,3.0,HS-Grad,Prof-specialty,1
2689,Male,Australia,27.0,80000.0,Separated,Daily-wages,0.0,5.0,2.0,100000.0,2.0,HS-Grad,Prof-specialty,0
2690,Female,Canada,26.0,30000.0,Separated,Self-emp-inc,30739.0,5.0,4.0,100000.0,3.0,HS-Grad,Exec-managerial,1
2691,Female,Australia,25.0,130000.0,Never-married,Without-pay,61223.0,4.0,3.0,104003.0,2.0,HS-Grad,Prof-specialty,0
2692,Male,Canada,40.0,360000.0,Never-married,Private,76584.0,4.0,6.0,121358.0,2.0,Some-college,Exec-managerial,0
2693,Female,Canada,26.0,170000.0,Separated,Without-pay,3732.0,3.0,3.0,103732.0,,Some-college,Exec-managerial,0
2694,Female,Australia,40.0,250000.0,Never-married,Self-emp-inc,7067.0,5.0,6.0,100004.0,1.0,Bachelors,Exec-managerial,0
2695,Male,Canada,32.0,230000.0,Separated,Private,246764.0,4.0,4.0,108316.0,3.0,HS-Grad,Prof-specialty,0
2696,Female,France,54.0,70000.0,Never-married,Private,37717.0,4.0,4.0,101655.0,3.0,HS-Grad,Prof-specialty,0
2697,Male,Canada,40.0,70000.0,Never-married,Self-emp-inc,12026.0,5.0,6.0,102000.0,5.0,Masters,Adm-clerical,0
2698,Male,Canada,33.0,100000.0,Never-married,Private,34139.0,4.0,4.0,105000.0,5.0,Masters,Adm-clerical,0
2699,Male,Canada,37.0,170000.0,Separated,Without-pay,4334.0,,3.0,101343.0,2.0,Some-college,Exec-managerial,1
2700,Male,Australia,43.0,100000.0,Separated,Private,6768.0,3.0,4.0,110015.0,3.0,HS-Grad,Prof-specialty,0
2701,Male,Australia,39.0,240000.0,Never-married,Self-emp-inc,245338.0,5.0,4.0,100000.0,3.0,HS-Grad,Prof-specialty,0
2702,Female,France,28.0,30000.0,Never-married,Private,12430.0,4.0,4.0,101200.0,5.0,Masters,Prof-specialty,0
2703,Male,Canada,43.0,120000.0,Never-married,Without-pay,165.0,,3.0,100000.0,2.0,Bachelors,Exec-managerial,0
2704,Female,Canada,28.0,20000.0,Separated,Private,18540.0,6.0,3.0,102000.0,3.0,HS-Grad,Prof-specialty,1
2705,Male,Australia,29.0,450000.0,Never-married,Private,179547.0,4.0,4.0,108101.0,,HS-Grad,Prof-specialty,0
2706,Female,Australia,33.0,140000.0,Never-married,Without-pay,1750.0,3.0,3.0,100397.0,2.0,HS-Grad,Prof-specialty,0
2707,Female,Australia,38.0,120000.0,Never-married,Without-pay,4100.0,3.0,3.0,107270.0,2.0,Some-college,Exec-managerial,0
2708,Female,Australia,31.0,200000.0,Never-married,Private,24605.0,,4.0,101462.0,3.0,HS-Grad,Prof-specialty,0
2709,Female,Canada,24.0,20000.0,Separated,Self-emp-inc,18252.0,2.0,6.0,102000.0,5.0,Masters,Prof-specialty,1
2710,Female,France,28.0,80000.0,Separated,Without-pay,4280.0,3.0,3.0,102800.0,1.0,Bachelors,Craft-repair,0
2711,Female,Australia,36.0,260000.0,Never-married,Private,59127.0,4.0,4.0,102200.0,3.0,HS-Grad,Prof-specialty,0
2712,Female,France,29.0,80000.0,Never-married,Daily-wages,456.0,2.0,2.0,103366.0,1.0,Bachelors,Craft-repair,0
2713,Female,Australia,32.0,160000.0,Separated,Private,156098.0,4.0,4.0,106000.0,3.0,HS-Grad,Prof-specialty,0
2714,Female,France,40.0,30000.0,Never-married,Self-emp-inc,16457.0,6.0,6.0,103280.0,3.0,HS-Grad,Prof-specialty,1
2715,Male,Canada,38.0,220000.0,Separated,Private,159322.0,4.0,4.0,107500.0,3.0,HS-Grad,Prof-specialty,0
2716,Female,France,55.0,50000.0,Never-married,Private,46731.0,4.0,4.0,101810.0,3.0,HS-Grad,Adm-clerical,0
2717,Female,Canada,31.0,310000.0,Separated,Private,175357.0,4.0,4.0,106006.0,3.0,HS-Grad,Prof-specialty,0
2718,Female,Australia,35.0,50000.0,Separated,Private,50521.0,,3.0,101649.0,3.0,HS-Grad,Prof-specialty,0
2719,Male,Australia,41.0,500000.0,Never-married,Self-emp-inc,169117.0,5.0,4.0,100000.0,3.0,HS-Grad,Prof-specialty,0
2720,Male,Australia,52.0,170000.0,Never-married,Self-emp-inc,2184.0,7.0,6.0,100000.0,1.0,Some-college,Exec-managerial,0
2721,Female,Canada,41.0,130000.0,Never-married,Without-pay,767.0,3.0,6.0,109804.0,,Masters,Prof-specialty,1
2722,Female,Australia,54.0,110000.0,Never-married,Self-emp-inc,95090.0,6.0,6.0,103400.0,3.0,HS-Grad,Adm-clerical,1
2723,Male,Australia,35.0,170000.0,Separated,Private,115634.0,4.0,4.0,105935.0,3.0,HS-Grad,Adm-clerical,0
2724,Female,Australia,33.0,260000.0,Separated,Without-pay,5188.0,3.0,3.0,113000.0,2.0,Some-college,Prof-specialty,1
